,Word,Conc.M
3734,tile,4.68
3735,oriental,3.5
3738,angel,3.82
3739,cheer,2.77
3742,john,3.48
3743,hip,4.21
3745,squirt,3.93
3747,halloween,3.21
3748,vast,2.1
3750,ophthalmologist,4.32
3751,director,4.04
3752,timer,4.69
3753,talent,2.19
3755,optometrist,4.89
3757,senile,2.46
3758,classy,2.12
3760,enjoying,2.22
3761,limestone,4.59
3762,enter,3.12
3763,depressing,1.79
3764,blond,4.41
3765,freshman,3.79
3767,quartet,4.39
3769,begging,3.22
3770,chalk,4.9
3771,verge,2.32
3772,hardwood,4.4
3773,glaucoma,4.23
3774,forest,4.76
3775,organ,4.77
3777,stitching,4.48
3778,string,4.76
3779,futile,1.52
3780,aspen,4.59
3782,golfer,4.71
3783,partial,2.31
3784,choir,4.34
3786,nightmare,2.96
3787,deprived,2.04
3788,devastating,2.1
3790,governor,4.07
3792,colder,3.28
3795,sibling,4.37
3796,vision,3.39
3798,bachelor,4.32
3803,keystone,3.66
3805,experienced,1.5
3806,constant,2.04
3810,errand,3.37
3812,aerosol,4.23
3813,fashioned,2.34
3814,uncomfortable,2.07
3816,necessity,2.08
3817,rounded,3.5
3820,ad,4.46
3821,efficiency,2.15
3822,squared,3.3
3824,therefore,1.33
3825,pallet,4.59
3826,discontinue,2.5
3827,underpaid,2.52
3829,footed,3.85
3830,woozy,3.1
3836,lining,4.41
3838,instructed,2.41
3839,disrupt,2.45
3840,paddle,4.8
3841,publication,4.41
3844,banjo,4.9
3845,ounce,3.86
3847,beep,4.0
3849,decorated,3.44
3851,desk,4.87
3853,fever,3.27
3854,hay,4.87
3857,glorified,1.76
3858,straighten,3.72
3859,twisted,3.23
3861,bouncy,3.18
3863,mouth,4.74
3868,max,2.18
3869,oboe,4.43
3871,dating,2.32
3874,industrial,3.0
3876,polluting,3.59
3878,recessionary,2.0
3880,rebel,3.07
3881,giveaway,2.9
3882,survival,2.34
3885,female,4.57
3888,despite,1.33
3889,preach,3.37
3890,carefully,2.15
3891,maximum,2.54
3894,directly,2.37
3895,politics,2.66
3896,concerning,1.55
3898,defunct,2.16
3900,repayment,2.73
3901,stir,3.76
3904,unilateral,2.68
3905,inertia,2.43
3908,significantly,1.89
3911,justify,1.45
3912,wastefulness,2.32
3915,proportionate,2.52
3917,regret,1.8
3918,reverse,3.38
3919,regressive,1.85
3920,equitable,1.88
3922,assumption,1.84
3923,tire,5.0
3924,excise,2.48
3925,hidden,3.04
3926,proposal,2.75
3928,penalize,2.12
3929,scientific,2.45
3930,steep,3.76
3931,handmade,4.25
3932,premises,3.2
3933,button,4.96
3934,load,3.63
3936,stance,4.04
3938,earnings,4.39
3942,sting,4.41
3943,wanton,2.92
3945,willfully,1.93
3946,hurting,3.03
3948,overflow,3.72
3949,piles,4.19
3950,unload,3.21
3951,inconvenient,1.46
3952,pile,4.56
3953,farmer,4.54
3955,forklift,4.79
3958,uninsurable,2.0
3959,slaving,2.29
3960,significant,1.67
3962,consult,3.04
3965,filtering,3.0
3966,individually,2.48
3968,wronged,2.0
3969,incident,2.86
3971,dismemberment,3.61
3974,arbitrarily,1.38
3975,judiciary,2.33
3976,schooled,2.62
3979,ultimately,1.26
3980,staggering,2.96
3982,peeve,2.0
3983,alike,2.38
3988,cyanide,4.32
3990,knowingly,1.88
3991,consent,2.08
3993,revelation,2.21
3995,propose,2.19
3998,ton,4.17
3999,shred,4.38
4000,hazard,3.67
4001,shipping,3.59
4002,reuse,3.83
4007,coke,4.83
4009,isolate,2.67
4010,hoped,1.69
4011,maximize,1.79
4013,operating,3.46
4014,anti,2.12
4017,metropolitan,2.89
4018,lancer,4.0
4019,ordered,3.14
4020,eager,1.93
4021,slick,3.69
4023,translator,3.86
4025,epidemic,3.23
4026,ambivalent,1.21
4027,diabetes,3.83
4028,vogue,2.15
4031,treating,2.12
4032,cure,2.41
4034,dentist,4.93
4035,protection,2.5
4036,minimize,2.37
4037,exacting,2.04
4041,circuit,3.83
4042,rating,2.26
4044,civic,2.45
4046,styling,3.03
4048,sunbird,4.42
4049,turbo,3.14
4052,tight,3.87
4055,leaning,3.59
4062,castration,3.53
4063,perpetual,2.3
4064,landfill,4.69
4065,sexual,2.5
4067,haul,3.81
4069,expedient,2.0
4070,manner,1.62
4072,severely,1.76
4073,predominantly,2.19
4075,invest,2.47
4081,irresponsible,2.04
4082,penal,2.35
4084,adult,4.4
4085,inmate,4.19
4087,statistically,2.07
4088,moot,1.71
4089,stranger,3.76
4092,recycler,3.34
4094,utility,3.07
4095,catching,3.42
4097,brush,4.54
4098,mute,3.24
4099,objectionable,1.9
4105,berry,4.93
4106,removing,3.0
4107,supposing,1.93
4110,defensive,2.07
4111,pointed,3.57
4112,preferred,2.29
4113,reducing,2.5
4115,exposed,2.71
4119,supplement,3.07
4124,domestic,2.57
4125,apostle,3.22
4129,humming,4.17
4130,mosquito,4.88
4131,ear,5.0
4133,tarp,4.85
4134,strung,3.07
4135,roughing,2.83
4138,cleaner,3.78
4140,hero,3.07
4141,appetite,2.74
4143,polluted,3.34
4144,restricted,2.83
4145,methanol,3.54
4147,warming,3.34
4148,wipe,4.0
4150,productive,2.64
4151,crop,4.24
4152,catalytic,2.58
4155,unlike,2.67
4157,solar,4.0
4159,setback,1.97
4161,minivan,4.92
4162,caravan,4.37
4164,convert,2.73
4165,worthwhile,2.0
4168,ace,3.92
4170,welcome,2.07
4172,daycare,3.93
4176,infection,4.1
4177,academic,2.11
4182,fabric,4.63
4184,rigid,3.46
4185,vampire,4.18
4186,rated,2.36
4189,brick,4.83
4190,layer,3.52
4193,painter,4.52
4194,gourmet,3.07
4196,star,4.69
4199,demeanor,2.44
4200,elitist,2.42
4202,prejudice,2.22
4204,sympathize,1.54
4205,comply,2.19
4206,recommendation,2.87
4207,leniency,1.71
4208,consistent,2.21
4210,lenient,1.96
4211,notified,2.97
4214,collar,4.64
4216,embezzlement,2.67
4217,competitive,1.89
4218,disproportionate,1.87
4219,conscientious,1.88
4220,net,4.53
4222,legislate,2.33
4224,pathologically,1.53
4230,filled,3.03
4231,innocuous,2.08
4232,threatening,2.37
4233,decompose,3.0
4234,bury,3.82
4236,papyrus,4.44
4237,bamboo,4.86
4239,carving,3.96
4240,stone,4.72
4242,radical,2.1
4243,dick,4.35
4245,warranted,1.93
4246,punish,2.66
4248,biblical,1.97
4249,administer,2.53
4250,revenge,1.54
4251,enforcement,2.48
4252,fashion,3.43
4254,laying,3.83
4255,clause,2.73
4256,neglect,2.26
4257,fault,2.41
4258,downfall,2.31
4259,equally,1.59
4260,dumping,3.43
4263,divorce,3.25
4264,aggression,2.68
4265,rode,3.72
4266,dancer,4.75
4268,stamina,2.81
4269,homework,4.5
4272,pace,3.11
4273,subconscious,1.57
4274,accomplish,2.33
4275,esteem,1.83
4276,demanding,2.41
4278,woodwork,4.45
4279,woodworking,4.12
4280,blunt,3.07
4282,xerox,3.96
4283,scribbled,3.77
4284,present,3.39
4285,forwarding,2.41
4287,suck,3.46
4288,nasty,2.37
4290,unfamiliar,1.83
4294,afterward,2.25
4297,diploma,4.93
4298,inexcusable,1.57
4299,disabled,3.21
4300,oppressed,1.89
4301,region,3.19
4302,qualified,2.0
4303,accelerated,3.18
4304,eighth,3.62
4305,instruction,3.37
4308,primary,2.28
4310,pressing,2.78
4311,tooling,3.04
4313,notebook,4.92
4314,stretch,3.62
4315,outfit,4.12
4316,demonstrator,4.0
4317,hardware,4.62
4320,lookout,4.04
4323,interface,2.81
4325,unbelievably,1.66
4328,darned,2.7
4329,resistance,2.68
4330,coordination,2.86
4332,drastically,1.78
4333,lifting,3.9
4339,bold,2.43
4340,forties,2.9
4342,northeast,3.83
4343,recession,2.42
4345,selective,2.12
4347,generic,2.63
4350,contract,4.15
4351,programmer,3.86
4352,demonstration,3.75
4354,plasma,4.17
4355,attack,3.71
4357,graphics,4.59
4358,electrocution,3.81
4359,plugged,3.59
4360,turret,4.61
4361,weighed,2.97
4362,invigorated,2.61
4364,hummingbird,4.96
4365,asparagus,4.96
4366,plum,4.85
4368,supermarket,4.57
4371,wherever,1.23
4372,pooped,3.07
4373,sized,2.59
4374,landmark,4.1
4376,insulating,2.83
4377,trailer,4.79
4379,hence,1.41
4380,dot,4.12
4381,horizon,4.44
4382,site,4.56
4383,furnace,4.69
4384,stove,4.96
4385,geothermal,2.58
4386,residential,2.62
4387,deep,3.38
4388,bird,5.0
4391,eaten,3.61
4392,brave,2.26
4393,ketchup,5.0
4395,undergraduate,3.19
4397,bare,3.21
4402,palm,4.83
4404,paintbrush,4.79
4405,throwing,3.69
4406,rake,4.84
4407,edging,3.68
4409,conservation,2.41
4411,glory,1.45
4412,moon,4.9
4413,septic,3.74
4414,total,2.8
4416,banked,3.29
4417,crises,2.11
4418,investigative,2.03
4421,ambulance,4.81
4424,privilege,1.93
4425,earthquake,3.97
4432,abiding,2.07
4433,stealing,3.28
4435,forces,2.69
4436,idiot,3.32
4437,buck,4.67
4438,revolutionary,2.26
4439,overthrow,2.35
4440,effect,1.8
4441,analysis,2.56
4443,licensed,2.74
4444,associate,3.41
4445,predict,2.0
4447,stopping,3.19
4448,flash,3.67
4450,dubious,1.52
4451,fifteenth,3.37
4452,warmer,3.29
4455,crept,2.93
4456,gum,4.89
4457,cutting,4.11
4458,firewood,4.93
4459,oak,4.82
4462,attempted,2.0
4463,thoroughness,2.29
4464,adequate,1.97
4465,historic,1.93
4466,teenager,4.34
4467,childhood,2.53
4469,ramp,4.69
4470,cylinder,4.64
4473,pin,4.92
4474,glossy,3.48
4475,gather,2.75
4476,mailing,3.63
4477,nova,3.85
4479,assembly,3.79
4480,scheme,2.41
4482,broad,2.45
4484,cardboard,4.9
4487,deter,2.33
4488,climate,3.5
4490,ritzy,2.46
4491,crusher,4.0
4492,literally,2.48
4493,disco,3.63
4494,wilderness,3.79
4495,easiest,2.04
4497,amnesty,2.18
4499,outstanding,1.75
4501,dreamt,2.39
4502,morality,1.47
4503,abstinence,1.72
4504,stupidity,2.55
4505,rampant,2.25
4508,truthful,1.9
4509,patch,4.7
4511,math,3.15
4512,algebra,3.14
4513,grader,3.37
4514,incorporated,1.83
4518,mashed,4.0
4519,melted,3.66
4520,weighing,3.29
4521,seventh,3.9
4522,endowment,2.89
4523,arts,3.75
4526,extraordinarily,1.63
4527,sum,2.89
4528,anger,2.41
4529,rise,4.04
4530,politically,1.89
4532,broadcasting,3.52
4533,thus,1.36
4535,decline,2.76
4536,formula,4.11
4537,lopsided,3.56
4538,powerful,2.17
4539,revolt,3.03
4540,voter,3.93
4542,union,3.38
4544,barefoot,4.62
4545,utterance,2.7
4546,affirmative,1.93
4547,informal,2.22
4548,strap,4.79
4549,dressing,4.03
4554,unarmed,3.54
4555,tripping,3.31
4557,lion,4.96
4558,freezer,4.87
4559,bulk,3.24
4561,dribble,3.83
4562,chili,4.79
4564,roasting,3.71
4565,revolting,2.57
4567,pianist,4.69
4568,generous,2.25
4569,former,2.18
4571,internship,3.0
4572,boil,4.2
4573,explore,2.9
4575,fancier,2.37
4577,stimulating,2.25
4578,preschool,4.37
4582,counseling,2.85
4584,beware,2.0
4585,interestingly,1.5
4587,enterprise,2.04
4588,fundamental,1.57
4590,excel,2.15
4591,gifted,1.85
4592,vent,4.56
4594,frustration,2.06
4596,toll,3.54
4599,wasted,2.72
4600,iceberg,4.96
4602,musically,2.68
4604,musical,3.72
4608,clarinet,4.92
4609,outlet,4.31
4611,brutally,2.58
4612,auditory,3.07
4614,page,4.9
4615,educationally,2.07
4616,imitate,2.66
4618,scene,3.93
4619,shorts,4.82
4620,pair,3.88
4621,colored,4.0
4622,picky,2.11
4623,eater,3.75
4624,fascinating,1.93
4625,standstill,2.39
4628,leading,3.14
4629,powers,1.77
4632,spoke,3.38
4633,humongous,3.42
4634,deficit,2.21
4635,economically,2.11
4636,communism,1.86
4637,result,2.85
4640,uncertainty,1.75
4641,stagnate,2.81
4643,advancing,2.61
4644,extracurricular,2.07
4645,expand,3.36
4646,gearing,3.19
4647,chopped,3.59
4648,fluffy,3.86
4649,accordingly,1.58
4650,pasta,4.86
4652,crucial,2.08
4653,compensate,2.65
4654,flex,3.88
4656,personnel,3.56
4657,bat,5.0
4659,baking,4.1
4660,yummy,2.86
4663,barbecue,4.52
4664,bacon,4.9
4665,inexpensive,2.22
4666,hostess,4.12
4671,moist,4.0
4672,slice,3.85
4675,proportionally,2.19
4676,coping,1.67
4679,fertilizer,4.76
4681,division,2.8
4684,wore,3.0
4685,confidence,2.17
4688,dealer,3.76
4690,sporting,2.93
4693,jeans,5.0
4694,converted,2.2
4696,youngster,3.76
4697,attire,4.47
4700,evaluation,3.0
4701,agricultural,3.29
4702,slacks,4.57
4703,rep,2.87
4705,reduction,2.75
4706,prominent,1.87
4707,mesquite,3.5
4708,frequently,1.88
4710,turf,4.1
4711,resident,4.03
4714,northwest,3.59
4717,scenario,2.62
4718,outdoors,4.61
4720,daffodil,4.96
4723,clinical,2.52
4724,clinic,4.24
4726,crimp,4.0
4727,effortlessly,1.97
4728,definition,3.07
4729,sour,3.14
4730,dipped,3.48
4731,chips,4.9
4732,workday,3.68
4737,scrape,4.15
4738,expertise,1.64
4739,termination,2.47
4740,replace,3.0
4741,palatable,2.96
4743,agreed,1.93
4744,melon,4.78
4745,precondition,2.04
4746,vocal,2.93
4747,vehemently,1.72
4748,bridal,3.25
4749,search,3.0
4750,pineapple,4.94
4751,reasoning,1.39
4752,implement,2.33
4756,dissipate,3.07
4757,condemning,2.04
4758,conviction,2.07
4759,tooth,4.89
4760,brushes,4.67
4761,toothbrush,5.0
4764,quart,4.57
4765,blessings,2.08
4766,softball,4.89
4769,wisdom,1.53
4770,proverb,2.26
4771,curse,2.39
4772,switched,2.97
4774,scope,3.74
4775,risk,1.63
4778,calmer,2.19
4780,influx,3.0
4781,carrier,4.2
4782,attendant,4.44
4787,acre,4.18
4791,basement,4.89
4792,nor,1.8
4794,layout,3.38
4797,atrocious,1.69
4799,nicely,2.18
4801,phenomenally,1.78
4803,speculative,1.48
4808,refusal,2.81
4810,irate,2.36
4811,rubbed,3.72
4815,tray,4.74
4816,catering,3.81
4817,pharmacy,4.78
4818,cauliflower,5.0
4819,legally,2.23
4821,greasy,3.82
4822,bragging,3.1
4823,colonial,2.75
4825,affordable,2.1
4826,marked,3.88
4827,depressed,1.93
4828,twins,4.57
4831,periphery,2.81
4833,logic,1.72
4837,entering,3.52
4842,model,4.53
4843,importance,1.75
4844,custard,4.85
4845,sportsmanship,1.97
4847,karate,4.14
4848,olympics,4.11
4852,favoring,2.0
4853,bar,4.67
4854,equal,2.56
4855,gambler,4.03
4856,reformed,1.86
4857,overboard,3.44
4858,cooling,3.03
4860,spoon,4.96
4861,snatched,3.0
4862,mixture,3.79
4864,educate,2.12
4866,baloney,3.5
4867,behavior,2.19
4868,facing,3.46
4870,craziness,2.36
4871,brunt,2.21
4873,paperwork,4.63
4874,whisk,4.33
4875,slot,4.45
4876,addict,3.14
4878,occupation,3.68
4879,strictly,2.07
4880,boiling,4.39
4882,proof,2.67
4883,audio,3.5
4884,beaten,3.21
4886,mixer,4.33
4888,chauffeur,4.43
4889,valet,4.26
4892,tipped,3.81
4893,dessert,4.93
4894,skim,3.76
4899,goo,3.54
4900,bored,2.13
4901,moo,3.4
4902,topping,4.0
4903,slender,3.56
4911,concentrate,2.48
4913,interrupted,2.93
4914,thickening,3.21
4917,dilemma,2.0
4918,paired,3.43
4919,hitter,3.96
4921,rubbery,3.24
4922,missile,4.83
4924,chain,4.55
4925,humiliating,1.86
4926,exemption,2.17
4930,pooper,3.96
4931,scooper,4.07
4932,stately,1.83
4933,northern,3.13
4934,earthly,2.41
4938,hers,2.61
4940,tinsel,4.82
4941,holly,4.5
4942,bankrupt,3.24
4943,chapter,3.43
4944,fake,1.97
4945,payday,3.36
4946,sunk,3.46
4947,discover,2.37
4952,adopted,2.39
4953,reject,2.4
4954,kindhearted,2.04
4957,goldfish,4.79
4958,fetch,3.42
4959,dresser,4.96
4961,anyplace,2.43
4962,asthma,3.71
4963,understood,2.28
4964,crawl,4.27
4966,tropical,3.25
4967,piranha,4.76
4969,mill,4.72
4970,lab,4.69
4971,acting,2.54
4974,yearly,3.17
4975,mike,4.65
4976,tear,4.56
4977,desperate,1.73
4980,reliant,1.83
4981,singled,2.21
4982,draft,3.15
4984,heartbeat,4.08
4987,intellectually,2.07
4993,structured,2.64
4994,jimmy,3.93
4996,rescue,3.17
4997,tool,4.6
4998,passport,5.0
4999,specialist,3.0
5000,disadvantage,1.96
5001,nerve,3.89
5003,owing,2.15
5004,payout,3.15
5005,symptom,3.19
5006,economize,1.82
5007,furnished,3.96
5008,expenditure,2.76
5009,rush,2.9
5010,furnish,3.75
5011,swoop,3.19
5012,tuned,2.41
5013,nonsense,2.38
5014,spinning,3.83
5016,overly,1.74
5017,disadvantaged,1.85
5018,viewpoint,2.23
5020,cancel,2.41
5024,therapy,2.85
5025,smelling,3.58
5026,thesis,3.71
5027,finishing,2.36
5028,impressive,2.07
5029,rewarding,2.03
5030,purely,1.68
5031,spoken,3.28
5035,popcorn,5.0
5036,phoenix,4.3
5037,obligation,2.04
5038,ghetto,3.82
5039,southeast,3.8
5041,unsure,2.0
5043,intercultural,1.69
5046,adrift,2.71
5050,graft,3.4
5051,conceptualize,1.85
5052,sew,3.93
5053,seasonal,2.96
5054,overcompensate,2.0
5056,approximately,2.54
5058,taxed,2.5
5060,curriculum,3.23
5061,leaving,3.25
5062,aside,2.21
5063,coincidence,1.57
5067,continual,2.3
5068,tasting,3.6
5072,sheep,4.9
5073,schoolyard,4.64
5075,motherhood,3.0
5077,banking,3.55
5078,median,4.0
5081,reek,3.0
5084,gains,2.68
5085,deficient,1.89
5086,worthless,1.97
5089,stocking,4.86
5090,drugstore,4.82
5091,miserable,1.97
5092,dawn,4.46
5094,torn,4.21
5096,quarterback,4.61
5097,mess,3.9
5098,faith,1.63
5100,scoop,4.15
5105,complicated,2.21
5107,initially,1.62
5109,nomadic,2.39
5110,cardinal,4.74
5112,led,2.62
5113,slavery,3.11
5115,upward,3.57
5116,linguist,3.72
5117,explaining,2.24
5118,flow,3.72
5119,certification,3.72
5120,overwork,2.33
5121,impression,2.23
5122,withholding,2.15
5123,pronunciation,2.54
5124,culture,2.04
5125,recording,3.68
5129,trivialize,2.0
5131,upbringing,2.0
5132,steaming,3.79
5134,folk,3.57
5135,translation,2.96
5136,emphasis,2.12
5137,improvement,2.6
5139,administration,2.78
5140,ongoing,1.88
5141,massive,3.21
5142,missionary,3.71
5145,assets,3.52
5146,greater,2.35
5147,magnitude,2.43
5148,description,2.43
5149,file,4.41
5150,specs,3.04
5151,data,3.93
5152,further,1.88
5154,joining,2.73
5155,rattling,3.66
5156,mormon,3.85
5157,recover,2.64
5158,error,2.68
5159,selfishness,1.97
5160,auditorium,4.7
5161,captive,3.03
5163,trucks,4.89
5166,thereafter,1.52
5168,specify,2.3
5169,rebellion,2.93
5170,serving,3.32
5172,fading,2.86
5173,receive,2.69
5174,piped,3.04
5176,terrifically,1.96
5177,motor,4.84
5178,northwestern,2.93
5179,western,2.8
5182,voluntary,2.21
5183,publicize,2.18
5184,contribution,2.41
5188,blot,3.44
5189,beta,2.84
5190,dividend,2.76
5191,decreasing,2.82
5193,spreadsheet,4.52
5195,lotus,4.35
5197,rich,2.79
5201,decking,4.04
5202,fiddling,2.81
5203,entertainment,2.92
5204,squash,4.7
5205,habitual,2.0
5206,cantaloupe,4.76
5207,exotic,2.11
5208,reward,3.41
5210,hog,4.66
5213,advice,2.73
5215,proficient,1.79
5216,struggling,2.81
5219,voluntarily,1.83
5221,washing,4.44
5222,carefree,1.88
5223,flunk,2.4
5226,database,4.0
5227,disgust,2.19
5229,inability,2.0
5230,multicultural,2.55
5231,multiracial,2.66
5233,preoccupied,2.26
5234,drinking,4.14
5235,psychologist,4.33
5236,rotation,3.32
5237,hike,4.14
5238,basics,2.27
5240,earth,4.8
5243,sight,3.21
5244,ticket,4.7
5245,stood,3.41
5246,objective,2.0
5247,easter,2.83
5248,outrageous,1.8
5250,peewee,2.5
5251,soccer,4.76
5252,proportion,2.57
5256,regulate,2.03
5257,pitcher,4.93
5258,trail,4.46
5265,parent,4.56
5266,aggravating,1.86
5268,separates,3.26
5269,lazy,2.67
5272,lackadaisical,1.69
5278,chord,4.29
5279,elect,2.41
5280,hell,2.41
5282,absenteeism,2.35
5284,absentee,3.29
5286,biker,4.7
5287,canal,4.68
5288,stationary,3.95
5289,increasing,2.45
5290,nowhere,1.79
5291,initial,3.03
5292,discretionary,1.85
5293,retest,2.56
5294,suspicion,1.62
5295,violation,2.67
5297,accusation,2.38
5299,perception,2.0
5302,executive,4.0
5303,bear,4.88
5305,machinery,4.75
5306,sack,4.84
5307,odd,1.7
5309,request,2.59
5312,invasion,3.65
5313,july,2.93
5315,shall,2.33
5317,motive,1.5
5320,drink,4.76
5322,summed,1.93
5327,vowel,3.8
5328,linguistics,2.63
5329,multipurpose,2.64
5336,shadow,4.54
5339,journalistic,2.25
5340,headline,4.04
5341,thrilled,2.31
5343,observer,3.88
5344,fondly,2.45
5346,noise,3.52
5348,consequently,1.69
5350,unnecessarily,1.52
5351,update,2.79
5352,glancing,3.1
5353,nod,4.62
5355,structure,4.03
5356,developer,3.54
5357,frequent,2.25
5358,gin,4.46
5359,tonic,4.1
5360,event,2.69
5361,sporadically,2.21
5362,alternate,2.43
5364,combined,2.81
5365,courthouse,4.86
5366,homemaker,4.22
5367,gossip,3.0
5368,hound,4.48
5369,recruit,3.48
5371,surprising,2.27
5372,mention,2.69
5373,entrepreneur,3.07
5375,sulphur,4.23
5376,cliff,4.71
5377,gardener,4.5
5378,brass,4.7
5379,inevitably,1.52
5380,connected,2.68
5381,alarm,4.47
5383,breeze,3.62
5385,combination,2.86
5386,insight,1.72
5387,offhand,1.62
5388,pause,2.38
5389,wayside,2.75
5391,neurotic,1.86
5393,tenement,3.58
5395,poorly,2.0
5396,remorse,2.0
5397,bonding,2.48
5399,headphones,4.79
5400,vowed,2.04
5402,wonderfully,1.5
5406,understandable,1.85
5410,peaceful,2.27
5411,exact,2.54
5412,rotating,3.62
5416,pact,2.52
5417,equate,1.93
5418,relay,3.48
5421,tube,4.82
5422,restrict,2.21
5423,deliberately,2.86
5424,rotated,3.37
5426,dial,4.52
5427,limiting,1.6
5430,uplifting,1.96
5431,wrapping,3.97
5432,hourly,2.5
5434,whom,1.93
5436,trend,2.42
5440,focus,2.35
5441,bug,5.0
5442,crawling,4.47
5443,sloping,3.59
5444,sandy,4.07
5445,unjust,1.31
5448,rotor,3.84
5449,tiller,4.26
5453,attachment,3.04
5454,borrowing,2.9
5455,heave,3.67
5456,final,2.67
5457,bloom,4.0
5458,nursery,4.48
5459,herb,4.57
5461,levy,3.54
5464,topsoil,4.85
5466,shaped,2.56
5467,screw,4.81
5468,warm,3.56
5469,thousandth,3.21
5470,watered,3.88
5471,revoke,2.85
5472,watering,4.24
5476,fertilize,3.72
5478,rollback,2.77
5479,dust,4.4
5483,stem,4.63
5485,merry,2.41
5488,soap,4.93
5489,ingredient,3.84
5490,tasted,3.43
5491,chop,4.48
5492,opportune,2.04
5493,socialite,3.93
5495,tailing,2.72
5496,laughable,2.07
5497,trickle,3.59
5498,june,3.4
5499,usage,2.07
5500,throat,4.97
5501,civilization,3.32
5504,toweling,3.41
5505,corruption,2.39
5507,cotton,4.97
5511,stuffed,4.0
5512,hemisphere,3.58
5514,oil,4.93
5515,crisis,2.33
5516,settled,2.61
5517,entry,3.62
5518,fought,2.88
5521,colorful,3.78
5522,hungry,2.9
5523,nope,2.35
5524,fooling,1.59
5525,biased,1.52
5526,beet,4.8
5528,hybrid,3.21
5530,pickle,4.64
5531,relationship,2.8
5532,labor,3.08
5533,intensive,2.33
5534,reduced,2.21
5535,testify,2.67
5537,munitions,3.82
5538,producer,3.0
5539,haunt,2.03
5543,sociology,1.79
5544,booze,4.48
5545,knit,4.41
5546,praying,3.52
5548,warp,3.07
5550,mellow,1.96
5551,count,3.0
5552,continent,4.34
5553,rented,2.71
5554,february,2.4
5557,touristy,1.92
5558,besieged,2.28
5559,ripping,3.78
5561,jacket,4.86
5562,underneath,3.71
5564,destitute,2.08
5565,annoying,2.31
5571,oasis,4.44
5572,contemporary,1.96
5573,characteristics,2.57
5574,craftsmanship,2.64
5575,superior,2.03
5576,chinchilla,4.72
5577,sucker,3.79
5578,taps,3.75
5579,graveyard,4.83
5580,mercy,1.57
5581,stung,3.36
5582,auto,4.0
5583,prestige,1.61
5584,desirable,1.92
5587,boot,4.96
5590,opt,2.37
5591,bronze,4.47
5593,gold,4.81
5595,void,2.62
5596,leather,4.82
5597,teenage,3.52
5599,bull,4.85
5604,vegetarian,3.77
5605,aghast,1.96
5606,turnip,4.79
5607,greens,4.1
5608,spell,3.32
5612,preference,2.03
5613,liver,4.68
5615,lying,2.52
5616,blackball,3.12
5618,cater,3.07
5619,cholesterol,3.4
5621,content,2.59
5622,calcium,4.07
5624,mama,4.3
5626,diver,4.69
5628,pellet,4.56
5632,coastline,4.54
5633,shoot,3.97
5634,traumatic,2.37
5636,adventurous,1.95
5637,airfare,3.93
5641,retreat,3.03
5642,plane,4.92
5644,newly,2.4
5645,exclusive,2.11
5648,ideally,1.33
5650,serviceable,1.62
5651,stanza,3.29
5652,waterfall,4.9
5653,pond,4.9
5656,seed,4.71
5657,therapeutic,2.23
5658,guard,4.04
5659,trimming,3.86
5660,chest,4.93
5661,squeeze,3.75
5662,squish,3.85
5663,collapse,3.67
5667,docile,2.21
5668,sending,2.87
5673,liter,4.24
5675,teeny,3.17
5677,stepfather,4.0
5680,affair,2.45
5681,shrubs,4.64
5683,supply,3.43
5684,ideal,1.37
5685,lush,2.8
5689,budding,2.97
5690,ladies,4.6
5693,laundry,4.93
5695,asphyxiate,3.74
5696,ourself,2.64
5697,scorch,4.08
5698,drip,4.14
5699,irrigation,4.0
5703,tolerant,2.07
5707,smiling,3.88
5708,phenomena,1.96
5710,distinct,2.11
5711,kennel,4.73
5712,span,3.0
5713,shit,4.33
5717,dependability,1.97
5718,amongst,2.81
5720,indiscriminate,1.64
5721,trainer,4.31
5722,breeder,3.13
5723,handler,3.21
5724,economical,2.22
5726,tail,4.96
5727,barking,4.19
5730,headed,2.67
5731,personable,2.1
5732,dignified,1.57
5733,minimum,2.25
5734,allowance,3.07
5739,characteristic,2.38
5742,innately,1.81
5743,stocky,3.43
5745,perform,3.07
5746,ruined,2.96
5748,companionship,2.45
5749,selectively,1.9
5751,master,2.63
5754,royal,3.14
5756,closeness,2.39
5758,hoedown,3.87
5759,ethic,1.59
5760,seek,2.68
5761,valid,2.27
5762,picnic,4.83
5763,smoking,4.32
5764,symbolic,2.11
5765,communion,3.39
5766,ritual,2.6
5767,placement,3.07
5769,organize,2.72
5770,coffee,4.81
5771,tables,4.89
5772,silverware,4.66
5773,caterer,4.37
5775,biographer,4.41
5779,dedicated,1.76
5780,belonging,1.92
5781,nephew,4.48
5783,anthropology,2.41
5784,specialty,2.43
5786,extensive,1.79
5787,extended,2.34
5789,sake,2.74
5790,correspond,2.27
5795,acquainted,2.37
5797,sanitation,3.6
5800,tradition,1.69
5801,annual,1.78
5804,grandchild,4.26
5805,handed,3.26
5806,salmonella,3.72
5809,resting,3.71
5811,buffalo,4.83
5812,hermit,4.29
5813,boat,4.93
5814,tea,4.69
5816,mode,2.46
5822,visiting,2.78
5823,anonymous,2.03
5824,accountable,2.21
5825,observe,2.63
5828,insane,1.77
5829,pitiful,1.64
5830,seated,3.86
5831,phrase,2.86
5835,disrepair,3.09
5836,cooperation,2.03
5837,fry,4.37
5839,tub,4.64
5840,enormous,2.9
5841,task,2.84
5842,repetitively,2.43
5844,please,1.64
